row,merchant_id,merchant_name,segmentation
2863,,,No
2864,,,No
2865,,,No
2866,,,No
2867,,,No
2868,,,No
2869,,,No
2870,,,No
2871,,,No
2872,,,No
2873,,,No
2874,,,No
2875,,,No
2876,,,No
2877,,,No
2878,,,No
2879,,,No
2880,,,No
2881,,,No
2882,,,No
2883,,,No
2884,,,T20
2885,,,No
2886,,,No
2887,,,No
2888,,,No
2889,,,No
2890,,,No
2891,,,No
2892,,,No
2893,,,No
2894,,,No
2895,,,No
2896,,,No
2897,,,No
2898,,,T20
2899,,,No
2900,,,No
2901,,,No
2902,,,No
2903,,,No
2904,,,No
2905,,,No
2906,,,No
2907,,,No
2908,,,No
2909,,,No
2910,,,No
2911,,,No
2912,,,No
2913,,,No
2914,,,No
2915,,,No
2916,,,No
2917,,,No
2918,,,No
2919,,,No
2920,,,No
2921,,,No
2922,,,No
2923,,,No
2924,,,No
2925,,,No
2926,,,No
2927,,,No
2928,,,No
2929,,,No
2930,,,No
2931,,,No
2932,,,No
2933,,,No
2934,,,No
2935,,,No
2936,,,No
2937,,,No
2938,,,No
2939,,,No
2940,,,No
2941,,,No
2942,,,No
2943,,,No
2944,,,No
2945,,,No
2946,,,No
2947,,,No
2948,,,No
2949,,,No
2950,,,No
2951,,,No
2952,,,No
2953,,,No
2954,,,No
2955,,,No
2956,,,No
2957,,,No
2958,,,No
2959,,,No
2960,,,No
2961,,,No
2962,,,No
2963,,,No
2964,,,No
2965,,,No
2966,,,No
2967,,,No
2968,,,No
2969,,,No
2970,,,No
2971,,,No
2972,,,No
2973,,,No
2974,,,No
2975,,,No
2976,,,No
2977,,,No
2978,,,No
2979,,,No
2980,,,No
2981,,,No
2982,,,No
2983,,,No
2984,,,No
2985,,,No
2986,,,No
2987,,,No
2988,,,No
2989,,,No
2990,,,No
2991,,,No
2992,,,No
2993,,,No
2994,,,No
2995,,,No
2996,,,No
2997,,,No
2998,,,No
2999,,,No
3000,,,No
3001,,,No
3002,,,No
3003,,,No
3004,,,No
3005,,,No
3006,,,No
3007,,,No
3008,,,No
3009,,,No
3010,,,No
3011,,,No
3012,,,No
3013,,,No
3014,,,No
3015,,,No
3016,,,No
3017,,,No
3018,,,No
3019,,,No
3020,,,No
3021,,,No
3022,,,No
3023,,,No
3024,,,No
3025,,,No
3026,,,No
3027,,,No
3028,,,No
3029,,,No
3030,,,No
3031,,,No
3032,,,No
3033,,,No
3034,,,No
3035,,,No
3036,,,No
3037,,,No
3038,,,No
3039,,,No
3040,,,No
3041,,,No
3042,,,No
3043,,,No
3044,,,No
3045,,,No
3046,,,No
3047,,,No
3048,,,No
3049,,,No
3050,,,No
3051,,,No
3052,,,No
3053,,,No
3054,,,No
3055,,,No
3056,,,No
3057,,,No
3058,,,No
3059,,,No
3060,,,No
3061,,,No
3062,,,No
3063,,,No
3064,,,No
3065,,,No
3066,,,No
3067,,,No
3068,,,No
3069,,,No
3070,,,No
3071,,,No
3072,,,No
3073,,,No
3074,,,No
3075,,,No
3076,,,No
3077,,,No
3078,,,No
3079,,,No
3080,,,No
3081,,,No
3082,,,No
3083,,,No
3084,,,No
3085,,,No
3086,,,No
3087,,,No
3088,,,No
3089,,,No
3090,,,No
3091,,,No
3092,,,No
3093,,,No
3094,,,No
3095,,,No
3096,,,No
3097,,,No
3098,,,No
3099,,,No
3100,,,No
3101,,,No
3102,,,No
3103,,,No
3104,,,No
3105,,,No
3106,,,No
3107,,,No
3108,,,No
3109,,,No
3110,,,No
3111,,,No
3112,,,No
3113,,,No
3114,,,No
3115,,,No
3116,,,No
3117,,,No
3118,,,No
3119,,,No
3120,,,No
3121,,,No
3122,,,No
3123,,,No
3124,,,No
3125,,,No
3126,,,No
3127,,,No
3128,,,No
3129,,,No
3130,,,No
3131,,,No
3132,,,No
3133,,,No
3134,,,No
3135,,,No
3136,,,No
3137,,,No
3138,,,No
3139,,,No
3140,,,No
3141,,,No
3142,,,No
3143,,,No
3144,,,No
3145,,,No
3146,,,No
3147,,,No
3148,,,No
3149,,,No
3150,,,No
3151,,,No
3152,,,T20
3153,,,No
3154,,,No
3155,,,No
3156,,,No
3157,,,No
3158,,,No
3159,,,No
3160,,,No
3161,,,No
3162,,,No
3163,,,No
3164,,,No
3165,,,No
3166,,,No
3167,,,No
3168,,,No
3169,,,No
3170,,,No
3171,,,No
3172,,,No
3173,,,No
3174,,,No
3175,,,No
3176,,,No
3177,,,No
3178,,,No
3179,,,No
3180,,,No
3181,,,No
3182,,,No
3183,,,No
3184,,,No
3185,,,No
3186,,,No
3187,,,No
3188,,,No
3189,,,No
3190,,,No
3191,,,No
3192,,,No
3193,,,No
3194,,,No
3195,,,No
3196,,,No
3197,,,No
3198,,,No
3199,,,No
3200,,,No
3201,,,No
3202,,,No
3203,,,No
3204,,,No
3205,,,No
3206,,,No
3207,,,No
3208,,,No
3209,,,No
3210,,,No
3211,,,No
3212,,,No
3213,,,No
3214,,,No
3215,,,No
3216,,,No
3217,,,No
3218,,,No
3219,,,No
3220,,,No
3221,,,No
3222,,,No
3223,,,No
3224,,,No
3225,,,No
3226,,,No
3227,,,No
3228,,,No
3229,,,No
3230,,,No
3231,,,No
3232,,,No
3233,,,No
3234,,,No
3235,,,No
3236,,,No
3237,,,No
3238,,,No
3239,,,No
3240,,,No
3241,,,No
3242,,,No
3243,,,No
3244,,,No
3245,,,No
3246,,,No
3247,,,No
3248,,,No
3249,,,No
3250,,,No
3251,,,No
3252,,,No
3253,,,No
3254,,,No
3255,,,No
3256,,,No
3257,,,No
3258,,,No
3259,,,No
3260,,,No
3261,,,No
3262,,,No
3263,,,No
3264,,,No
3265,,,No
3266,,,No
3267,,,No
3268,,,No
3269,,,No
3270,,,No
3271,,,No
3272,,,No
3273,,,No
3274,,,No
3275,,,No
3276,,,No
3277,,,No
3278,,,No
3279,,,No
3280,,,No
3281,,,No
3282,,,No
3283,,,No
3284,,,No
3285,,,No
3286,,,No
3287,,,No
3288,,,No
3289,,,No
3290,,,No
3291,,,No
3292,,,No
3293,,,No
3294,,,No
3295,,,No
3296,,,No
3297,,,No
3298,,,No
3299,,,No
3300,,,No
3301,,,No
3302,,,No
3303,,,No
3304,,,No
3305,,,No
3306,,,No
3307,,,No
3308,,,No
3309,,,No
3310,,,No
3311,,,No
3312,,,No
3313,,,No
3314,,,No
3315,,,No
3316,,,No
3317,,,No
3318,,,No
3319,,,No
3320,,,No
3321,,,No
3322,,,No
3323,,,No
3324,,,No
3325,,,No
3326,,,No
3327,,,No
3328,,,No
3329,,,No
3330,,,No
3331,,,No
3332,,,No
3333,,,No
3334,,,No
3335,,,No
3336,,,No
3337,,,No
3338,,,No
3339,,,No
3340,,,No
3341,,,No
3342,,,No
3343,,,No
3344,,,No
3345,,,No
3346,,,No
3347,,,No
3348,,,No
3349,,,No
3350,,,No
3351,,,No
3352,,,No
3353,,,No
3354,,,No
3355,,,No
3356,,,No
3357,,,No
3358,,,No
3359,,,No
3360,,,No
3361,,,No
3362,,,No
3363,,,No
3364,,,No
3365,,,No
3366,,,No
3367,,,No
3368,,,No
3369,,,No
3370,,,No
3371,,,No
3372,,,No
3373,,,No
3374,,,No
3375,,,No
3376,,,No
3377,,,No
3378,,,No
3379,,,No
3380,,,No
3381,,,No
3382,,,No
3383,,,No
3384,,,No
3385,,,No
3386,,,No
3387,,,No
3388,,,No
3389,,,No
3390,,,No
3391,,,No
3392,,,No
3393,,,No
3394,,,No
3395,,,No
3396,,,No
3397,,,No
3398,,,No
3399,,,No
3400,,,No
3401,,,No
3402,,,No
3403,,,No
3404,,,No
3405,,,No
3406,,,No
3407,,,No
3408,,,No
3409,,,No
3410,,,No
3411,,,No
3412,,,No
3413,,,No
3414,,,T20
3415,,,No
3416,,,No
3417,,,No
3418,,,No
3419,,,No
3420,,,No
3421,,,No
3422,,,No
3423,,,No
3424,,,No
3425,,,No
3426,,,No
3427,,,No
3428,,,No
3429,,,No
3430,,,No
3431,,,No
3432,,,No
3433,,,No
3434,,,No
3435,,,No
3436,,,No
3437,,,No
3438,,,No
3439,,,No
3440,,,No
3441,,,No
3442,,,No
3443,,,No
3444,,,No
3445,,,No
3446,,,No
3447,,,No
3448,,,No
3449,,,No
3450,,,No
3451,,,No
3452,,,No
3453,,,No
3454,,,No
3455,,,No
3456,,,No
3457,,,No
3458,,,No
3459,,,No
3460,,,No
3461,,,No
3462,,,No
3463,,,No
3464,,,No
3465,,,No
3466,,,No
3467,,,No
3468,,,No
3469,,,No
3470,,,No
3471,,,No
3472,,,No
3473,,,No
3474,,,No
3475,,,No
3476,,,No
3477,,,No
3478,,,No
3479,,,No
3480,,,No
3481,,,No
3482,,,No
3483,,,No
3484,,,No
3485,,,No
3486,,,No
3487,,,No
3488,,,No
3489,,,No
3490,,,No
3491,,,No
3492,,,No
3493,,,No
3494,,,No
3495,,,No
3496,,,No
3497,,,No
3498,,,No
3499,,,No
3500,,,No
3501,,,No
3502,,,No
3503,,,No
3504,,,No
3505,,,No
3506,,,No
3507,,,No
3508,,,No
3509,,,No
3510,,,No
3511,,,No
3512,,,No
3513,,,No
3514,,,No
3515,,,No
3516,,,T20
3517,,,No
3518,,,No
3519,,,No
3520,,,No
3521,,,No
3522,,,No
3523,,,No
3524,,,No
3525,,,No
3526,,,No
3527,,,No
3528,,,No
3529,,,No
3530,,,No
3531,,,No
3532,,,No
3533,,,No
3534,,,No
3535,,,No
3536,,,No
3537,,,No
3538,,,No
3539,,,No
3540,,,No
3541,,,No
3542,,,No
3543,,,No
3544,,,No
3545,,,No
3546,,,No
3547,,,No
3548,,,No
3549,,,No
3550,,,No
3551,,,No
3552,,,No
3553,,,No
3554,,,No
3555,,,No
3556,,,No
3557,,,No
3558,,,No
3559,,,No
3560,,,No
3561,,,No
3562,,,No
3563,,,No
3564,,,No
3565,,,No
3566,,,No
3567,,,No
3568,,,No
3569,,,No
3570,,,No
3571,,,No
3572,,,No
3573,,,No
3574,,,No
3575,,,No
3576,,,No
3577,,,No
3578,,,No
3579,,,No
3580,,,No
3581,,,No
3582,,,No
3583,,,No
3584,,,No
3585,,,No
3586,,,No
3587,,,No
3588,,,No
3589,,,No
3590,,,No
3591,,,No
3592,,,No
3593,,,No
3594,,,No
3595,,,No
3596,,,No
3597,,,No
3598,,,No
3599,,,No
3600,,,No
3601,,,No
3602,,,No
3603,,,No
3604,,,No
3605,,,No
3606,,,No
3607,,,No
3608,,,No
3609,,,No
3610,,,No
3611,,,No
3612,,,No
3613,,,No
3614,,,No
3615,,,No
3616,,,No
3617,,,No
3618,,,No
3619,,,No
3620,,,No
3621,,,No
3622,,,No
3623,,,No
3624,,,No
3625,,,No
3626,,,No
3627,,,No
3628,,,No
3629,,,No
3630,,,No
3631,,,No
3632,,,No
3633,,,No
3634,,,No
3635,,,No
3636,,,No
3637,,,No
3638,,,No
3639,,,No
3640,,,No
3641,,,No
3642,,,No
3643,,,No
3644,,,No
3645,,,No
3646,,,No
3647,,,No
3648,,,No
3649,,,No
3650,,,No
3651,,,No
3652,,,No
3653,,,No
3654,,,No
3655,,,No
3656,,,No
3657,,,No
3658,,,No
3659,,,No
3660,,,No
3661,,,No
3662,,,No
3663,,,No
3664,,,No
3665,,,No
3666,,,No
3667,,,No
3668,,,No
3669,,,No
3670,,,No
3671,,,No
3672,,,No
3673,,,No
3674,,,No
3675,,,No
3676,,,No
3677,,,No
3678,,,No
3679,,,No
3680,,,No
3681,,,No
3682,,,No
3683,,,No
3684,,,No
3685,,,No
3686,,,No
3687,,,No
3688,,,No
3689,,,No
3690,,,No
3691,,,No
3692,,,No
3693,,,No
3694,,,No
3695,,,No
3696,,,No
3697,,,No
3698,,,No
3699,,,No
3700,,,No
3701,,,No
3702,,,No
3703,,,No
3704,,,No
3705,,,No
3706,,,No
3707,,,No
3708,,,No
3709,,,No
3710,,,No
3711,,,No
3712,,,No
3713,,,No
3714,,,No
3715,,,No
3716,,,No
3717,,,No
3718,,,No
3719,,,No
3720,,,No
3721,,,No
3722,,,No
3723,,,No
3724,,,No
3725,,,No
3726,,,No
3727,,,No
3728,,,No
3729,,,No
3730,,,No
3731,,,No
3732,,,No
3733,,,No
3734,,,No
3735,,,No
3736,,,No
3737,,,No
3738,,,No
3739,,,No
3740,,,No
3741,,,No
3742,,,No
3743,,,No
3744,,,No
3745,,,No
3746,,,No
3747,,,No
3748,,,No
3749,,,No
3750,,,No
3751,,,No
3752,,,No
3753,,,No
3754,,,No
3755,,,No
3756,,,No
3757,,,No
3758,,,No
3759,,,No
3760,,,No
3761,,,No
3762,,,No
3763,,,No
3764,,,No
3765,,,No
3766,,,No
3767,,,No
3768,,,No
3769,,,No
3770,,,No
3771,,,No
3772,,,No
3773,,,No
3774,,,No
3775,,,No
3776,,,No
3777,,,No
3778,,,No
3779,,,No
3780,,,No
3781,,,No
3782,,,No
3783,,,No
3784,,,No
3785,,,No
3786,,,No
3787,,,No
3788,,,No
3789,,,No
3790,,,No
3791,,,No
3792,,,No
3793,,,No
3794,,,No
3795,,,No
3796,,,No
3797,,,No
3798,,,No
3799,,,No
3800,,,No
3801,,,No
3802,,,No
3803,,,No
3804,,,No
3805,,,No
3806,,,No
3807,,,No
3808,,,No
3809,,,No
3810,,,No
3811,,,No
3812,,,No
3813,,,No
3814,,,No
3815,,,No
3816,,,No
3817,,,No
3818,,,No
3819,,,No
3820,,,No
3821,,,No
3822,,,No
3823,,,No
3824,,,No
3825,,,No
3826,,,No
3827,,,No
3828,,,No
3829,,,No
3830,,,No
3831,,,No
3832,,,No
3833,,,No
3834,,,No
3835,,,No
3836,,,No
3837,,,No
3838,,,No
3839,,,No
3840,,,No
3841,,,No
3842,,,No
3843,,,No
3844,,,No
3845,,,No
3846,,,No
3847,,,No
3848,,,No
3849,,,No
3850,,,No
3851,,,No
3852,,,No
3853,,,No
3854,,,No
3855,,,No
3856,,,No
3857,,,No
3858,,,No
3859,,,No
3860,,,No
3861,,,No
3862,,,No
3863,,,No
3864,,,No
3865,,,No
3866,,,No
3867,,,No
3868,,,No
3869,,,No
3870,,,No
3871,,,No
3872,,,No
3873,,,No
3874,,,No
3875,,,No
3876,,,No
3877,,,No
3878,,,No
3879,,,No
3880,,,No
3881,,,No
3882,,,No
3883,,,No
3884,,,No
3885,,,No
3886,,,No
3887,,,No
3888,,,No
3889,,,No
3890,,,No
3891,,,No
3892,,,No
3893,,,No
3894,,,No
3895,,,No
3896,,,No
3897,,,No
3898,,,No
3899,,,No
3900,,,No
3901,,,No
3902,,,No
3903,,,No
3904,,,No
3905,,,No
3906,,,No
3907,,,No
3908,,,No
3909,,,No
3910,,,No
3911,,,No
3912,,,No
3913,,,No
3914,,,No
3915,,,No
3916,,,No
3917,,,No
3918,,,No
3919,,,No
3920,,,No
3921,,,No
3922,,,No
3923,,,No
3924,,,No
3925,,,No
3926,,,No
3927,,,No
3928,,,No
3929,,,No
3930,,,No
3931,,,No
3932,,,No
3933,,,No
3934,,,No
3935,,,No
3936,,,No
3937,,,No
3938,,,No
3939,,,No
3940,,,No
3941,,,No
3942,,,No
3943,,,No
3944,,,No
3945,,,No
3946,,,No
3947,,,No
3948,,,T20
3949,,,No
3950,,,No
3951,,,No
3952,,,No
3953,,,No
3954,,,No
3955,,,No
3956,,,No
3957,,,No
3958,,,No
3959,,,No
3960,,,No
3961,,,No
3962,,,No
3963,,,No
3964,,,No
3965,,,No
3966,,,No
3967,,,No
3968,,,No
3969,,,No
3970,,,No
3971,,,No
3972,,,No
3973,,,No
3974,,,No
3975,,,No
3976,,,No
3977,,,No
3978,,,No
3979,,,No
3980,,,No
3981,,,No
3982,,,No
3983,,,No
3984,,,No
3985,,,No
3986,,,No
3987,,,No
3988,,,No
3989,,,No
3990,,,No
3991,,,No
3992,,,No
3993,,,No
3994,,,No
3995,,,No
3996,,,No
3997,,,No
3998,,,No
3999,,,No
4000,,,No
4001,,,No
4002,,,No
4003,,,No
4004,,,No
4005,,,No
4006,,,No
4007,,,No
4008,,,No
4009,,,No
4010,,,No
4011,,,No
4012,,,No
4013,,,No
4014,,,No
4015,,,No
4016,,,No
4017,,,No
4018,,,No
4019,,,No
4020,,,No
4021,,,No
4022,,,No
4023,,,No
4024,,,No
4025,,,No
4026,,,No
4027,,,No
4028,,,No
4029,,,No
4030,,,No
4031,,,No
4032,,,No
4033,,,No
4034,,,No
4035,,,No
4036,,,No
4037,,,No
4038,,,No
4039,,,No
4040,,,No
4041,,,No
4042,,,No
4043,,,No
4044,,,No
4045,,,No
4046,,,No
4047,,,No
4048,,,No
4049,,,No
4050,,,No
4051,,,No
4052,,,No
4053,,,No
4054,,,No
4055,,,No
4056,,,No
4057,,,No
4058,,,No
4059,,,No
4060,,,No
4061,,,No
4062,,,No
4063,,,No
4064,,,No
4065,,,No
4066,,,No
4067,,,No
4068,,,No
4069,,,No
4070,,,No
4071,,,No
4072,,,No
4073,,,No
4074,,,No
4075,,,No
4076,,,No
4077,,,No
4078,,,No
4079,,,No
4080,,,No
4081,,,No
4082,,,No
4083,,,No
4084,,,No
4085,,,No
4086,,,No
4087,,,No
4088,,,No
4089,,,No
4090,,,No
4091,,,No
4092,,,No
4093,,,No
4094,,,No
4095,,,No
4096,,,No
4097,,,No
4098,,,No
4099,,,No
4100,,,No
4101,,,No
4102,,,No
4103,,,No
4104,,,No
4105,,,No
4106,,,No
4107,,,No
4108,,,No
4109,,,No
4110,,,No
4111,,,No
4112,,,No
4113,,,No
4114,,,No
4115,,,No
4116,,,No
4117,,,No
4118,,,No
4119,,,No
4120,,,No
4121,,,No
4122,,,No
4123,,,No
4124,,,No
4125,,,No
4126,,,No
4127,,,No
4128,,,No
4129,,,No
4130,,,No
4131,,,No
4132,,,No
4133,,,No
4134,,,No
4135,,,No
4136,,,No
4137,,,No
4138,,,No
4139,,,No
4140,,,No
4141,,,No
4142,,,No
4143,,,No
4144,,,No
4145,,,No
4146,,,No
4147,,,No
4148,,,No
4149,,,No
4150,,,No
4151,,,No
4152,,,No
4153,,,No
4154,,,No
4155,,,No
4156,,,No
4157,,,No
4158,,,No
4159,,,No
4160,,,No
4161,,,No
4162,,,No
4163,,,No
4164,,,No
4165,,,No
4166,,,No
4167,,,No
4168,,,No
4169,,,No
4170,,,No
4171,,,No
4172,,,No
4173,,,No
4174,,,No
4175,,,No
4176,,,No
4177,,,No
4178,,,No
4179,,,No
4180,,,No
4181,,,No
4182,,,No
4183,,,No
4184,,,No
4185,,,No
4186,,,No
4187,,,No
4188,,,No
4189,,,No
4190,,,No
4191,,,No
4192,,,No
4193,,,No
4194,,,No
4195,,,No
4196,,,No
4197,,,No
4198,,,No
4199,,,No
4200,,,No
4201,,,No
4202,,,No
4203,,,No
4204,,,No
4205,,,No
4206,,,No
4207,,,No
4208,,,No
4209,,,No
4210,,,No
4211,,,No
4212,,,No
4213,,,No
4214,,,No
4215,,,No
4216,,,No
4217,,,No
4218,,,No
4219,,,No
4220,,,No
4221,,,No
4222,,,No
4223,,,No
4224,,,No
4225,,,No
4226,,,No
4227,,,No
4228,,,No
4229,,,No
4230,,,No
4231,,,No
4232,,,No
4233,,,No
4234,,,No
4235,,,No
4236,,,No
4237,,,No
4238,,,No
4239,,,No
4240,,,No
4241,,,No
4242,,,No
4243,,,No
4244,,,No
4245,,,No
4246,,,No
4247,,,No
4248,,,No
4249,,,No
4250,,,No
4251,,,No
4252,,,No
4253,,,No
4254,,,No
4255,,,No
4256,,,No
4257,,,No
4258,,,No
4259,,,No
4260,,,No
4261,,,No
4262,,,No
4263,,,No
4264,,,No
4265,,,No
4266,,,No
4267,,,No
4268,,,No
4269,,,No
4270,,,No
4271,,,No
4272,,,No
4273,,,No
4274,,,No
4275,,,No
4276,,,No
4277,,,No
4278,,,No
4279,,,No
4280,,,No
4281,,,No
4282,,,No
4283,,,No
4284,,,No
4285,,,No
4286,,,No
4287,,,No
4288,,,No
4289,,,No
4290,,,No
4291,,,No
4292,,,No
4293,,,No
4294,,,No
4295,,,No
4296,,,No
4297,,,No
4298,,,No
4299,,,No
4300,,,No
4301,,,No
4302,,,No
4303,,,No
4304,,,No
4305,,,No
4306,,,No
4307,,,No
4308,,,No
4309,,,No
4310,,,No
4311,,,No
4312,,,No
4313,,,No
4314,,,No
4315,,,No
4316,,,No
4317,,,No
4318,,,No
4319,,,No
4320,,,No
4321,,,No
4322,,,No
4323,,,No
4324,,,No
4325,,,No
4326,,,No
4327,,,No
4328,,,No
4329,,,No
4330,,,No
4331,,,No
4332,,,No
4333,,,No
4334,,,No
4335,,,No
4336,,,No
4337,,,No
4338,,,No
4339,,,No
4340,,,No
4341,,,No
4342,,,No
4343,,,No
4344,,,No
4345,,,No
4346,,,No
4347,,,No
4348,,,No
4349,,,No
4350,,,No
4351,,,No
4352,,,No
4353,,,No
4354,,,No
4355,,,No
4356,,,No
4357,,,No
4358,,,No
4359,,,No
4360,,,No
4361,,,No
4362,,,No
4363,,,No
4364,,,No
4365,,,No
4366,,,No
4367,,,No
4368,,,No
4369,,,No
4370,,,No
4371,,,No
4372,,,No
4373,,,T20
4374,,,No
4375,,,No
4376,,,No
4377,,,No
4378,,,No
4379,,,No
4380,,,No
4381,,,No
4382,,,No
4383,,,No
4384,,,No
4385,,,No
4386,,,No
4387,,,No
4388,,,No
4389,,,No
4390,,,No
4391,,,No
4392,,,No
4393,,,No
4394,,,No
4395,,,No
4396,,,No
4397,,,No
4398,,,No
4399,,,No
4400,,,No
4401,,,No
4402,,,No
4403,,,No
4404,,,No
4405,,,No
4406,,,No
